id,exam_family,test_code,section,domain,skill,subskill,difficulty,time_target_seconds,stem,options_json,correct_key,solution_markdown,wrong_explanations_json,created_at
a0725ae1-0900-4cf1-8b60-d5e5f1550796,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,9,120,"Geophysicists have proposed two explanations for the initiation of Earth's plate tectonics.

**Hypothesis A (Lid Tectonics Transition):** Early Earth was characterized by `lid tectonics`, where the lithosphere was a single stagnant lid over the convecting mantle. Plate tectonics initiated when this lid fractured due to mantle plumes or increasing mantle viscosity, leading to subduction.

**Hypothesis B (Cooling Mantle Contraction):** Plate tectonics began as the Earth's mantle gradually cooled and contracted. This contraction created stresses that led to cracking of the lithosphere, forming initial plate boundaries and enabling convection-driven movement.

Which observation would primarily differentiate these two hypotheses?","{""A"": ""Geological evidence of widespread, uniform volcanic activity on early Earth."", ""B"": ""Seismic tomography revealing a dynamic, convecting mantle in the present day."", ""C"": ""The discovery of very old (pre-3.5 Ga) ophiolites, indicative of ancient spreading centers and subduction zones."", ""D"": ""Computer simulations showing that a higher surface temperature would inhibit plate tectonics.""}",C,"Hypothesis A describes an early Earth *without* plate tectonics (stagnant lid), with plate tectonics initiating later. Hypothesis B describes plate tectonics starting as a consequence of mantle cooling and contraction. The discovery of *very old ophiolites* (fragments of oceanic crust and mantle) would provide direct evidence of ancient spreading and subduction, meaning active plate tectonics was present *very early*, which would challenge the 'late initiation' aspect of Hypothesis A and support a potentially earlier, gradual onset. Option A is consistent with lid tectonics. Option B describes the present. Option D describes a condition that would *inhibit* tectonics, but not how it *initiated*.","{""A"": ""Widespread, uniform volcanism could be characteristic of a stagnant lid regime (Hypothesis A), where heat escapes through broad volcanic activity rather than at plate boundaries."", ""B"": ""Seismic tomography of the *present-day* mantle doesn't directly reveal how plate tectonics *initiated* billions of years ago."", ""C"": ""Ophiolites are evidence of oceanic crust formation and subduction (plate tectonics). If they are found from *very early* Earth (e.g., pre-3.5 Ga), it suggests that plate tectonics began earlier than what `lid tectonics transition` (Hypothesis A) might imply, thus differentiating it from a scenario where cooling and contraction might lead to earlier initiation."", ""D"": ""This describes a theoretical condition that might *inhibit* plate tectonics, but it doesn't provide direct evidence for *how* it started under either Hypothesis A or B.""}",2026-06-26 06:53:54.50884+00
def85f8f-0e2f-428b-b2d1-5cc6ba87b280,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,8,110,"Two climatological models predict future global precipitation patterns.

**Model X:** Global warming will lead to an overall intensification of the hydrological cycle. This means wet regions will generally become wetter, and dry regions will become drier, exacerbating existing disparities.

**Model Y:** Global warming will cause a poleward shift of atmospheric circulation patterns, particularly the Hadley cells and storm tracks. This will result in mid-latitude regions becoming drier, and some subtropical regions becoming wetter, leading to novel precipitation patterns.

Which finding would present the most significant challenge to Model X?","{""A"": ""A long-term trend of increasing precipitation observed in a historically dry desert region."", ""B"": ""Satellite data indicating a global increase in atmospheric water vapor over several decades."", ""C"": ""Paleoclimate reconstructions showing periods of simultaneous drought in both typically wet and typically dry regions."", ""D"": ""An observed increase in the frequency and intensity of extreme rainfall events globally.""}",A,"Model X predicts that dry regions will become *drier*. An observation of a *historically dry desert region becoming wetter* directly contradicts this core prediction of Model X, thus challenging it significantly. Option B supports the intensification of the hydrological cycle, which is part of Model X. Option C refers to past climate, not future trends under warming. Option D describes intensification, also consistent with Model X.","{""A"": ""Model X predicts dry regions will become *drier*. An observation of a historically dry region becoming *wetter* directly contradicts this specific prediction of Model X, providing a strong challenge."", ""B"": ""An increase in atmospheric water vapor is consistent with the 'intensification of the hydrological cycle' proposed by Model X."", ""C"": ""Paleoclimate reconstructions describe past conditions and don't directly challenge predictions for future global warming effects, which is the focus of both models."", ""D"": ""An increase in extreme rainfall events is consistent with the 'intensification of the hydrological cycle' proposed by Model X.""}",2026-06-26 06:53:54.50884+00
f6973fe2-8549-4d82-9aeb-b73bba70d7fb,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,9,120,"Scientists are examining the role of specific brain structures in memory formation.

**Viewpoint 1:** The hippocampus is crucial for the formation of new long-term declarative memories (facts and events). Damage to the hippocampus severely impairs the ability to form new memories, though older memories may remain intact.

**Viewpoint 2:** While the hippocampus is involved in initial memory processing, the consolidation of memories, especially procedural memories (skills), primarily occurs in other brain regions like the cerebellum and basal ganglia. Damage to the hippocampus primarily affects recall of episodic detail, not deeply ingrained motor skills.

Which of the following findings would most strongly challenge Viewpoint 1?","{""A"": ""Patients with hippocampal lesions demonstrate excellent ability to learn new motor skills, despite profound amnesia for recent events."", ""B"": ""Functional MRI studies show strong hippocampal activation during tasks requiring the recall of semantic facts."", ""C"": ""Individuals with an intact hippocampus but damage to the prefrontal cortex struggle with working memory tasks."", ""D"": ""Post-mortem analysis reveals significant atrophy in the hippocampus of individuals diagnosed with Alzheimer's disease.""}",A,"Viewpoint 1 states the hippocampus is crucial for *new long-term declarative memories* and that damage *severely impairs ability to form new memories*. If patients with hippocampal lesions can learn *new motor skills* (a type of long-term memory, specifically procedural) despite amnesia for *recent events* (declarative memory), it challenges Viewpoint 1's claim that *all* new long-term memories are severely impaired by hippocampal damage. Instead, it supports Viewpoint 2's distinction between declarative and procedural memory consolidation. Option B supports Viewpoint 1 regarding declarative memory. Option C refers to working memory, which is distinct. Option D is consistent with Viewpoint 1 regarding memory loss in Alzheimer's.","{""A"": ""Viewpoint 1 claims damage to the hippocampus 'severely impairs the ability to form new memories' (implying all types). If patients with hippocampal damage can learn *new motor skills* (a form of new memory), this directly challenges the broadness of Viewpoint 1's claim, supporting the idea that the hippocampus is not essential for *all* types of new memory formation."", ""B"": ""This finding supports Viewpoint 1 by showing hippocampal involvement in declarative memory (semantic facts)."", ""C"": ""Working memory is distinct from long-term memory formation, which is the focus of the viewpoints. This finding is irrelevant to the debate."", ""D"": ""This finding is consistent with Viewpoint 1, as Alzheimer's disease is characterized by declarative memory loss and hippocampal degeneration.""}",2026-06-26 06:53:54.50884+00
64d3394b-7bfb-49ba-8909-96495f58a1d5,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,7,90,"Two hypotheses explain the evolutionary advantage of altruism (selfless behavior) in animal populations.

**Hypothesis I (Kin Selection):** Altruistic acts are favored if they increase the reproductive success of genetically related individuals, even at a cost to the altruist's direct reproduction, because this helps propagate shared genes.

**Hypothesis II (Reciprocal Altruism):** Altruistic acts evolve when there is an expectation of future repayment. An individual performs an altruistic act with the understanding that the favor will be returned later, benefiting both parties over time.

Which scenario would be *least* likely to be explained by Hypothesis I?","{""A"": ""A mother bird feigning injury to distract a predator from her nest of chicks."", ""B"": ""Worker ants sacrificing themselves to defend their queen and her offspring."", ""C"": ""Vampire bats sharing blood meals with unrelated colony members who have previously shared food with them."", ""D"": ""A prairie dog emitting an alarm call, increasing its own risk of being caught, but warning its relatives nearby.""}",C,"Hypothesis I (Kin Selection) explicitly focuses on altruism towards *genetically related individuals*. Vampire bats sharing blood with *unrelated* colony members who have previously shared with them is a classic example of reciprocal altruism (Hypothesis II), as it relies on a 'you scratch my back, I'll scratch yours' dynamic, not shared genes. The other options all involve genetic relatives.","{""A"": ""A mother protecting her chicks is a classic example of kin selection, as the chicks share a high percentage of her genes."", ""B"": ""Worker ants defending the queen and her offspring is a strong example of kin selection in eusocial insects, where workers often share a high degree of relatedness to the queen's offspring."", ""C"": ""Sharing blood with *unrelated* individuals who *have previously shared* is a hallmark of reciprocal altruism, not kin selection. Kin selection would emphasize genetic relatedness."", ""D"": ""A prairie dog warning its *relatives* is a direct application of kin selection, as the relatives share genes.""}",2026-06-26 06:53:54.50884+00
03dfb7c8-2465-4aa9-8a59-bf4e2d1f5779,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,6,75,"Two scientists propose different explanations for the seasonal migration patterns of Monarch butterflies.

**Scientist 1:** Monarch migrations are primarily cued by photoperiod (day length) and temperature. As day length shortens and temperatures drop in the fall, a hormonal change triggers the migratory instinct and directs butterflies southward.

**Scientist 2:** Monarch migrations are largely influenced by the availability and quality of milkweed, their primary food source. Declining milkweed quality and abundance in northern regions in late summer/early fall prompt the butterflies to seek better resources southward.

Which statement describes a point on which both scientists would likely agree?","{""A"": ""The Monarch butterfly migration is a genetically programmed behavior."", ""B"": ""Environmental factors play a crucial role in initiating the migration."", ""C"": ""The primary destination for Monarch butterflies in winter is Mexico."", ""D"": ""Monarch butterfly larvae feed exclusively on milkweed plants.""}",B,"Both scientists describe environmental factors (photoperiod/temperature for Scientist 1, milkweed availability/quality for Scientist 2) that initiate the migration, even though they differ on which specific factors are primary. Option A is not directly addressed by either hypothesis. Option C is a general fact about Monarchs but not a point of agreement within the provided hypotheses. Option D is also a known biological fact but not explicitly a point of agreement about the *initiation* of migration, which is the focus of both hypotheses.","{""A"": ""The hypotheses focus on triggers for migration, not whether the behavior is genetically programmed. This is an assumption not supported by the provided text."", ""B"": ""Both scientists present environmental cues (photoperiod/temperature vs. milkweed availability) as key triggers for migration."", ""C"": ""While true, the hypotheses focus on the *initiation* of migration, not the destination. This information is outside the scope of the presented arguments."", ""D"": ""While true, the hypotheses discuss factors *initiating* the adult migration, not the larval feeding habits. This is a related biological fact but not a point of agreement *between the given hypotheses*.""}",2026-06-26 06:53:54.50884+00
b6ce8bfc-7d1b-4ca0-96db-8335efa6038a,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,8,110,"Two hypotheses attempt to explain the formation of the asteroid belt.

**Hypothesis A:** The asteroid belt is composed of the remnants of a destroyed planet or large celestial body that once orbited between Mars and Jupiter. This body was fragmented by a catastrophic collision or gravitational forces.

**Hypothesis B:** The asteroid belt represents primordial material that never coalesced into a planet due to the strong gravitational influence of Jupiter, which prevented accretion and continuously perturbed planetesimals in that region.

Which of the following findings would most strongly support Hypothesis B?","{""A"": ""Analysis of asteroid compositions reveals a wide variety of rock types, suggesting a diverse origin."", ""B"": ""The total mass of the asteroid belt is significantly less than that of any terrestrial planet."", ""C"": ""Evidence of extensive impacts and fragmentation on the surface of some large asteroids is discovered."", ""D"": ""A strong correlation is found between the distribution of asteroids and orbital resonances with Jupiter.""}",D,"Hypothesis B emphasizes Jupiter's gravitational influence preventing planet formation. A strong correlation between asteroid distribution and orbital resonances with Jupiter directly supports this, as resonances are direct manifestations of gravitational interactions. Option A could fit both hypotheses. Option B supports Hypothesis B by indicating insufficient mass for a planet but doesn't explain *why* it's insufficient as strongly as orbital resonances. Option C supports Hypothesis A.","{""A"": ""A wide variety of rock types could result from either the fragmentation of a diverse planet (Hypothesis A) or from unaccreted primordial material (Hypothesis B). It doesn't strongly differentiate."", ""B"": ""While true and consistent with Hypothesis B, it doesn't directly explain *why* so little material coalesced. The gravitational influence of Jupiter (as described in Hypothesis B) provides the 'why'."", ""C"": ""Evidence of fragmentation supports Hypothesis A, which posits a destroyed planet."", ""D"": ""Orbital resonances with Jupiter directly demonstrate Jupiter's strong gravitational influence, which is the core mechanism proposed by Hypothesis B to prevent planet formation.""}",2026-06-26 06:53:54.50884+00
f59eac21-c777-4e41-b7fd-587956d4a6ac,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,7,100,"Scientists are debating the primary cause of mass extinctions throughout Earth's history.

**Scientist 1:** Mass extinctions are typically caused by sudden, catastrophic extra-terrestrial impacts (e.g., asteroid collisions) or massive volcanic eruptions, leading to rapid and widespread environmental collapse.

**Scientist 2:** Mass extinctions are primarily the result of gradual, long-term environmental changes such as sea-level fluctuations, climate shifts, or persistent anoxic (oxygen-deprived) events in oceans, slowly accumulating stress on ecosystems.

Which observation, if made, would most weaken Scientist 2's hypothesis?","{""A"": ""Analysis of rock layers around an extinction event shows a sharp, sudden increase in iridium concentration."", ""B"": ""Fossil evidence indicates a steady decline in species diversity over several million years leading up to a mass extinction event."", ""C"": ""During an extinction event, a significant number of species disappear within a geologically very short time frame."", ""D"": ""Isotope ratios in sedimentary rocks show a gradual, prolonged depletion of oxygen in marine environments prior to a major extinction.""}",C,"Scientist 2's hypothesis relies on *gradual, long-term* changes. If a significant number of species disappear within a *geologically very short time frame*, it contradicts the idea of gradual accumulation of stress and instead suggests a sudden, catastrophic event, thereby weakening Scientist 2's hypothesis. Option A supports Scientist 1. Option B and D support Scientist 2.","{""A"": ""A sudden increase in iridium strongly supports an extraterrestrial impact, thus strengthening Scientist 1's hypothesis, not weakening Scientist 2's."", ""B"": ""A steady decline over millions of years directly supports Scientist 2's hypothesis of gradual environmental changes."", ""C"": ""Scientist 2 argues for *gradual* changes. If species disappear *rapidly* within a geologically short time, it undermines the gradualism proposed by Scientist 2, suggesting a sudden, catastrophic cause instead."", ""D"": ""Gradual, prolonged oxygen depletion directly supports Scientist 2's hypothesis of long-term environmental stress.""}",2026-06-26 06:53:54.50884+00
c55c476b-e40c-40d7-ba4d-214f2489e85b,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,5,80,"Two geologists present competing theories on the formation of the Grand Canyon.

**Geologist 1:** The Grand Canyon was primarily formed by the Colorado River incising deeply into the uplifted Colorado Plateau over millions of years. This process was largely continuous, with the river slowly carving its way downwards.

**Geologist 2:** The Grand Canyon's formation involved several episodes of rapid incision, possibly triggered by episodic tectonic uplift, major lake spillover events, or glacial meltwater outbursts, interspersed with periods of relative stability.

Which statement best describes a fundamental difference between their hypotheses?","{""A"": ""The role of the Colorado River in shaping the canyon."", ""B"": ""The timeframe over which the canyon formed."", ""C"": ""The primary mechanism and tempo of canyon incision."", ""D"": ""The initial uplift of the Colorado Plateau.""}",C,"The core difference lies in the *tempo* and *specific mechanisms* of incision. Geologist 1 suggests a largely continuous, slow carving process, while Geologist 2 proposes episodic, rapid incision events. Both agree on the river's overall role (though differing in details of its action), and neither exclusively discusses the total timeframe (though the tempo implies different histories within that timeframe) or the initial uplift (which is a precursor to river incision).","{""A"": ""Both agree the Colorado River shaped the canyon, but they differ on *how* it did so (continuously vs. episodically)."", ""B"": ""Both imply a long timeframe (millions of years), but they differ on the *rate* and *consistency* of that process, not the total duration."", ""C"": ""Geologist 1 emphasizes a *continuous, slow* incision, whereas Geologist 2 emphasizes *episodic, rapid* incision driven by specific events. This is the fundamental difference in the *process* of formation."", ""D"": ""Neither hypothesis explicitly details or argues about the *initial uplift*. They both take the uplifted plateau as a given condition for the river to incise.""}",2026-06-26 06:53:54.50884+00
bc0286e4-69cf-4690-a4e1-9095b9954089,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,8,110,"Two researchers offer explanations for the ability of some bacteria to resist antibiotics.

**Researcher 1:** Antibiotic resistance arises primarily through random mutations in bacterial DNA. When antibiotics are present, these pre-existing resistant bacteria are selected for, survive, and reproduce, leading to a resistant population.

**Researcher 2:** Antibiotic resistance is mainly acquired through horizontal gene transfer (HGT), where bacteria exchange genetic material (like plasmids containing resistance genes) with other bacteria, even across different species, rapidly spreading resistance.

Which of the following discoveries would provide the strongest evidence against Researcher 1's claim that resistance arises *primarily* through random mutations?","{""A"": ""The observation of a single bacterium developing resistance in a sterile environment without prior exposure to antibiotics."", ""B"": ""Genomic sequencing shows that resistance genes in a newly resistant bacterial strain are identical to those found in a different, already resistant species."", ""C"": ""A study demonstrating that prolonged exposure to sub-lethal doses of antibiotics can induce mutations in bacteria."", ""D"": ""Finding that resistant bacterial populations grow more slowly than non-resistant populations in the absence of antibiotics.""}",B,"Researcher 1 emphasizes *random mutations* as the primary origin. If resistance genes in a new strain are identical to those in a different *species*, it strongly suggests horizontal gene transfer (HGT) as the origin, not a de novo random mutation within that specific strain's lineage. This directly supports Researcher 2's mechanism and thus weakens Researcher 1's claim of *primary* reliance on random mutation. Option A supports random mutation. Option C implies mutations are induced, which is different from random but still mutations. Option D describes a cost of resistance, not its origin.","{""A"": ""This observation supports Researcher 1's idea that resistance can arise from random mutation without direct antibiotic pressure *inducing* the mutation, merely selecting for it."", ""B"": ""If resistance genes are identical across different species, it strongly suggests horizontal gene transfer (HGT) rather than independent random mutation in each species, directly contradicting Researcher 1's emphasis on random mutation as the primary *origin* of resistance."", ""C"": ""While it describes mutations, it suggests *induced* mutations rather than entirely random ones, which isn't the primary point of contention with HGT. It still fits within a 'mutation' framework."", ""D"": ""This describes a fitness cost of resistance, which is a consequence, not a mechanism of origin of the resistance gene itself. This doesn't differentiate between the two hypotheses on *how resistance arises*.""}",2026-06-26 06:53:54.50884+00
b91b322e-4338-4eb7-a69e-1174149d463d,act,act-science,science,conflicting-viewpoints,comparing scientific hypotheses,,9,120,"Two researchers present opposing views on the primary cause of the Permian-Triassic extinction event, the largest mass extinction in Earth's history.

**Researcher 1:** The extinction was predominantly caused by massive volcanic eruptions in the Siberian Traps, releasing enormous quantities of greenhouse gases and causing catastrophic global warming, ocean anoxia, and acidification.

**Researcher 2:** While volcanism played a role, the primary driver was a widespread anoxic event in the oceans due to a collapse of marine ecosystems, possibly triggered by a combination of factors including microbial activity and sluggish ocean circulation, leading to a cascade of environmental degradation.

Which finding would best support Researcher 2's hypothesis *and* weaken Researcher 1's hypothesis (as the sole cause)?","{""A"": ""Geochemical analysis of sediments shows a prolonged period of ocean anoxia *preceding* the peak of Siberian Traps volcanism."", ""B"": ""Isotope studies indicate a rapid increase in atmospheric CO2 coinciding precisely with the most intense phase of Siberian Traps eruptions."", ""C"": ""Fossil evidence reveals a sudden, synchronous die-off of both marine and terrestrial species globally at the Permian-Triassic boundary."", ""D"": ""Discovery of abundant fungal spike layers globally, suggesting widespread forest destruction and decomposition immediately after the extinction event.""}",A,"Researcher 2 emphasizes an anoxic event as the *primary driver*, possibly *preceding* volcanic peaks. If ocean anoxia is found to have occurred *before* the peak volcanism, it strongly suggests that the anoxia was not solely a *consequence* of the most intense volcanism (as Researcher 1 might imply as the primary cause), but an independent or earlier driver, thereby supporting Researcher 2's emphasis on anoxia and weakening Researcher 1's model of volcanism as the *sole* or primary initial trigger. Option B supports Researcher 1. Option C is consistent with a large, rapid event for both. Option D is a consequence, not a cause.","{""A"": ""Researcher 2 suggests anoxia as a primary driver, possibly predating volcanism. If anoxia is found *before* the peak volcanism, it weakens the idea that volcanism was the *initial* and sole primary cause (Researcher 1) and strengthens the idea of anoxia being a more fundamental or earlier driver (Researcher 2)."", ""B"": ""This finding directly supports Researcher 1's hypothesis, as it links volcanism (Siberian Traps) to a key environmental change (CO2 increase) that could cause warming."", ""C"": ""A sudden, synchronous die-off is consistent with a catastrophic event, but doesn't differentiate between volcanic (Researcher 1) or anoxic (Researcher 2) as the *primary initial cause*."", ""D"": ""Fungal spikes are indicators of post-extinction ecosystem collapse, not the specific cause of the extinction event itself.""}",2026-06-26 06:53:54.50884+00
